(171.50292183725767, 218.64096882394816)
(172.1526296535319, 218.67687194155334)
(172.73736668817872, 218.709184747398)
(173.26363001936085, 218.73826627265822)
(173.73726701742476, 218.7644396453924)
(174.7635403156823, 218.68799568085316)
(175.68718628411406, 218.61919611276784)
(176.51846765570266, 218.55727650149106)
(177.2666208901324, 218.50154885134197)
(178.43995880111916, 218.25139396620776)
(179.49596292100725, 218.02625456958697)
(180.44636662890653, 217.82362911262828)
(181.30172996601587, 217.64126620136545)
(182.07155696941427, 217.4771395812289)
(183.56440127247285, 217.02942562310602)
(184.90796114522556, 216.6264830607954)
(186.117165030703, 216.26383475471587)
(187.2054485276327, 215.93745127924427)
(188.18490367486945, 215.64370615131983)
(190.0664133073825, 215.37933553618785)
(191.75977197664426, 215.14140198256908)
(193.28379477897982, 214.92726178431218)
(194.65541530108183, 214.73453560588095)
(196.48987377097365, 214.46108204529287)
(198.1408863938763, 214.21497384076358)
(199.62679775448865, 213.99347645668723)
(200.96411797903977, 213.7941288110185)
(203.1677061811358, 213.71471592991665)
(205.15093556302222, 213.643244336925)
(206.93584200672, 213.5789199032325)
(209.742257806048, 213.02102791290926)
(212.2680320254432, 212.51892512161834)
(214.5412288228989, 212.0670326094565)
(216.987105940609, 211.66032934851086)
(219.1883953465481, 211.29429641365977)
(221.1695558118933, 210.9648667722938)
(222.95260023070398, 210.6683800950644)
(224.5573402076336, 210.40154208555796)
(226.00160618687022, 210.16138787700217)
(227.3014455681832, 209.94524908930197)
(229.27130101136487, 209.55072418037176)
(231.0441709102284, 209.1956517623346)
(233.53975381920554, 208.87608658610114)
(235.785778437285, 208.58847792749103)
(237.8072005935565, 208.32963013474193)
(239.62648053420085, 208.09666712126773)
(241.26383248078076, 207.88700040914097)
(242.7374492327027, 207.69830036822688)
(245.16370430943243, 207.6284703314042)
(247.3473338784892, 207.56562329826377)
(249.31260049064028, 207.50906096843738)
(251.08134044157626, 207.45815487159365)
(252.67320639741862, 207.4123393844343)
(254.90588575767677, 207.27110544599086)
(256.91529718190907, 207.14399490139178)
(258.72376746371816, 207.02959541125261)
(260.35139071734636, 206.92663587012734)
(262.8162516456117, 206.7339722831146)
(265.03462648105057, 206.56057505480314)
(267.0311638329455, 206.40451754932283)
(269.72804744965094, 206.26406579439055)
(272.15524270468586, 206.1376592149515)
(274.3397184342173, 206.02389329345635)
(276.30574659079554, 205.9215039641107)
(278.075171931716, 205.82935356769963)
(280.6676547385444, 205.64641821092965)
(283.00088926468993, 205.48177638983668)
(285.10080033822095, 205.333598750853)
(286.99072030439885, 205.20023887576772)
(288.69164827395895, 205.08021498819096)
(291.32248344656307, 204.97219348937188)
(293.69023510190675, 204.8749741404347)
(296.7212115917161, 204.68747672639122)
(299.4490904325445, 204.5187290537521)
(301.90418138929004, 204.3668561483769)
(304.11376325036105, 204.23017053353922)
(306.90238692532495, 204.4071534801853)
(309.41214823279245, 204.56643813216675)
(311.6709334095132, 204.7097943189501)
(313.70384006856193, 204.8388148870551)
(315.53345606170575, 204.9549333983496)
(317.88011045553515, 205.05944005851464)
(319.9920994099816, 205.15349605266317)
(321.89288946898347, 205.23814644739684)
(323.6036005220851, 205.31433180265716)
(325.3432404698766, 205.38289862239145)
(326.9089164228889, 205.4446087601523)
(328.3180247806, 205.50014788413708)
(329.58622230254, 205.55013309572337)
(331.927600072286, 205.59511978615103)
(334.0348400650574, 205.63560780753593)
(335.9313560585516, 205.67204702678234)
(337.63822045269643, 205.7048423241041)
(339.4743984074268, 205.5343580916937)
(341.12695856668415, 205.38092228252432)
(342.61426271001574, 205.2428300542719)
(343.95283643901416, 205.1185470488447)
(345.45755279511275, 205.30669234396024)
(346.8117975156015, 205.4760231095642)
(348.0306177640413, 205.62842079860778)
(349.1275559876372, 205.765578718747)
(350.1148003888735, 205.8890208468723)
(351.20332034998614, 205.50011876218508)
(352.18298831498754, 205.15010688596658)
(353.0646894834888, 204.83509619736992)
(353.85822053513994, 204.55158657763292)
(354.57239848162595, 204.29642791986961)
(355.2151586334634, 204.06678512788267)
(355.79364277011706, 203.8601066150944)
(356.31427849310535, 203.67409595358495)
(356.7828506437948, 203.50668635822646)
(357.2045655794153, 204.05601772240382)
(357.5841090214738, 204.55041595016343)
(357.9256981193264, 204.99537435514708)
(358.23312830739377, 205.39583691963236)
(358.2098154766544, 205.95625322766912)
(358.18883392898897, 206.4606279049022)
(358.1699505360901, 206.91456511441197)
(358.15295548248105, 207.32310860297076)
(358.13765993423294, 207.69079774267368)
(358.3238939408096, 208.82171796840632)
(358.49150454672866, 209.8395461715657)
(358.6423540920558, 210.75559155440914)
(358.7781186828502, 211.58003239896823)
(358.2003068145652, 212.4220291590714)
(357.6802761331087, 213.17982624316426)
(356.9122485197978, 213.86184361884784)
(356.22102366781803, 214.47565925696307)
(355.5989213010362, 215.02809333126677)
(354.7390291709326, 215.4252839981401)
(353.96512625383934, 215.78275559832608)
(353.2686136284554, 216.10448003849348)
(352.64175226560985, 216.39403203464414)
(352.0775770390489, 216.65462883117974)
(351.569819335144, 216.88916594806176)
(350.91283740162964, 217.00024935325558)
(350.3215536614667, 217.10022441793004)
(349.78939829532, 217.19020197613702)
(349.310458465788, 217.27118177852333)
(348.57941261920917, 217.344063600671)
(347.9214713572882, 217.4096572406039)
(347.32932422155943, 217.46869151654352)
(346.79639179940347, 217.52182236488918)
(346.1167526194631, 217.76964012840025)
(345.5050773575168, 217.99267611556024)
(344.95456962176513, 218.19340850400422)
(344.45911265958864, 218.3740676536038)
(344.0132013936298, 218.5366608882434)
(343.2118812542668, 218.48299479941906)
(342.4906931288401, 218.43469531947716)
(341.74162381595613, 218.39122578752944)
(341.0674614343605, 218.3521032087765)
(340.46071529092444, 218.31689288789886)
(339.714643761832, 218.28520359910897)
(339.0431793856488, 218.25668323919808)
(338.4388614470839, 218.23101491527828)
(337.89497530237554, 218.20791342375045)
(337.405477772138, 218.1871220813754)
(336.7649299949242, 218.16840987323786)
(336.1884369954318, 218.1515688859141)
(335.6695932958886, 218.13641199732268)
(335.20263396629974, 218.12277079759042)
(334.58237056966976, 217.91049371783137)
(334.0241335127028, 217.71944434604825)
(333.52172016143254, 217.54749991144342)
(332.8695481452893, 217.49274992029908)
(332.28259333076033, 217.44347492826915)
(331.7543339976843, 217.39912743544224)
(331.2789005979159, 217.35921469189802)
(330.6510105381243, 217.1232932227082)
(330.08590948431186, 216.9109639004374)
(329.5773185358807, 216.71986751039367)
(329.1195866822926, 216.5478807593543)
(328.50762801406336, 216.19309268341888)
(327.956865212657, 215.87378341507699)
(327.4611786913913, 215.5864050735693)
(327.01506082225217, 215.32776456621235)
(326.6135547400269, 215.09498810959113)
(326.25219926602426, 214.585489298632)
(325.92697933942185, 214.1269403687688)
(325.63428140547967, 213.71424633189193)
(324.5708532649317, 213.24282169870273)
(323.6137679384385, 212.81853952883245)
(322.75239114459464, 212.4366855759492)
(321.9771520301352, 212.0930170183543)
(321.2794368271217, 211.78371531651885)
(321.45149314440954, 211.50534378486697)
(321.6063438299686, 211.25480940638028)
(321.7457094469717, 211.02932846574225)
(321.87113850227456, 210.82639561916804)
(321.9840246520471, 210.64375605725124)
(322.0856221868424, 210.27938045152612)
(322.1770599681581, 209.9514424063735)
(322.2593539713423, 209.65629816573616)
(322.33341857420805, 209.39066834916255)
(322.4000767167872, 209.1516015142463)
(322.4600690451085, 209.13644136282167)
(322.5140621405977, 209.1227972265395)
(322.5626559265379, 209.11051750388555)
(322.6063903338841, 209.099465753497)
(322.6457513004957, 209.0895191781473)
(322.6811761704461, 209.08056726033257)
(322.6130585534015, 208.97251053429932)
(322.55175269806136, 208.87525948086937)
(322.49657742825525, 208.78773353278243)
(322.2469196854297, 208.60896017950418)
(322.02222771688673, 208.44806416155376)
(321.82000494519804, 208.30325774539838)
(321.63800445067824, 208.17293197085854)
(321.47420400561043, 208.0556387737727)
(321.3267836050494, 207.95007489639542)
(321.19410524454446, 207.8550674067559)
(321.07469472009, 207.7695606660803)
(320.867225248081, 207.69260459947228)
(320.6805027232729, 207.62334413952505)
(320.5124524509456, 207.56100972557255)
(320.36120720585103, 207.5049087530153)
(319.4250864852659, 207.55441787771375)
(318.58257783673935, 207.59897608994237)
(317.82432005306543, 207.63907848094814)
(317.14188804775887, 207.67517063285334)
(317.22769924298296, 207.807653569568)
(317.3049293186847, 207.9268882126112)
(317.3744363868162, 208.03419939135009)
(317.4369927481346, 208.13077945221508)
(317.5932934733212, 208.11770150699357)
(317.7339641259891, 208.1059313562942)
(317.8605677133902, 207.8953382206648)
(317.97451094205115, 207.70580439859833)
(318.07705984784604, 207.5352239587385)
(318.1693538630614, 207.38170156286463)
(318.2524184767553, 207.24353140657817)
(318.22717662907974, 207.01917826592035)
(318.2044589661718, 206.81726043932832)
(318.1840130695546, 206.6355343953955)
(318.16561176259916, 206.47198095585594)
(318.14905058633923, 206.32478286027035)
(318.0341455277053, 206.1923045742433)
(317.93073097493476, 206.073074116819)
(317.8376578774413, 205.9657667051371)
(317.75389208969716, 205.8691900346234)
(317.6785028807274, 205.78227103116106)
(316.7106525926547, 205.70404392804494)
(315.8395873333892, 205.63363953524043)
(315.0556286000503, 205.5702755817164)
(314.35006574004524, 205.51324802354475)
(314.3150591660407, 205.46192322119026)
(314.28355324943664, 205.41573089907124)
(313.75519792449296, 204.8741578091641)
(313.27967813204367, 204.38674202824768)
(312.8517103188393, 203.94806782542292)
(312.46653928695537, 203.55326104288062)
(312.01988535825984, 203.09793493859257)
(311.61789682243386, 202.6881414447333)
(311.25610714019047, 202.31932730025997)
(311.1304964261714, 201.98739457023396)
(311.0174467835543, 201.68865511321056)
(310.9157021051989, 201.4197896018895)
(310.824131894679, 201.17781064170055)
(310.7417187052111, 200.9600295775305)
(310.66754683469, 200.66402661977745)
(310.60079215122096, 200.3976239577997)
(310.5407129360989, 200.15786156201975)
(310.586641642489, 200.14207540581776)
(310.6279774782401, 200.127867865236)
(310.66517973041607, 200.1150810787124)
(310.69866175737445, 200.10357297084116)
(310.72879558163703, 200.09321567375704)
(310.25591602347333, 200.28389410638135)
(309.830324421126, 200.45550469574323)
(309.9472919790134, 200.4099542261689)
(310.0525627811121, 200.368958803552)
(310.1473065030009, 200.33206292319682)
(310.2325758527008, 200.29885663087714)
(310.30931826743074, 200.16897096778942)
(310.3783864406877, 200.05207387101046)
(310.4405477966189, 199.94686648390942)
(310.296493016957, 199.75217983551846)
(310.16684371526134, 199.57696185196662)
(310.05015934373523, 199.41926566676995)
(309.9451434093617, 199.27733910009295)
(309.8506290684255, 199.14960519008366)
(309.16556616158294, 199.2346446710753)
(308.54900954542467, 199.31118020396778)
(307.9941085908822, 199.380062183571)
(307.794697731794, 199.5420559652139)
(307.6152279586146, 199.68785036869252)
(307.4537051627531, 199.91906533182328)
(307.3083346464778, 200.12715879864095)
(307.17750118183005, 200.31444291877685)
(306.55975106364707, 200.48299862689916)
(306.00377595728236, 200.63469876420925)
(305.5033983615541, 200.7712288877883)
(305.0530585253987, 200.89410599900947)
(304.6477526728588, 201.00469539910853)
(304.2829774055729, 201.10422585919767)
(303.8546796650156, 201.2938032732779)
(303.4692116985141, 201.4644229459501)
(303.1222905286627, 201.61798065135508)
(302.81006147579643, 201.75618258621958)
(302.52905532821677, 201.88056432759763)
(302.2761497953951, 201.99250789483787)
(302.6485348158556, 201.89325710535408)
(302.98368133427005, 201.80393139481868)
(303.28531320084306, 201.72353825533682)
(303.55678188075876, 201.65118442980315)
(303.8011036926829, 201.58606598682283)
(304.0209933234146, 201.52745938814056)
(304.2188939910731, 201.9747134493265)
(304.3970045919658, 202.37724210439384)
(304.5573041327692, 202.73951789395446)
(304.7015737194923, 203.06556610455903)
(304.83141634754304, 203.35900949410313)
(304.94827471278876, 203.62310854469283)
(305.15344724150987, 203.76079769022354)
(305.3381025173589, 203.88471792120117)
(305.504292265623, 203.99624612908104)
(305.6538630390607, 204.09662151617295)
(305.6884767351546, 204.18695936455566)
(305.7196290616391, 204.26826342810008)
(305.7476661554752, 204.34143708529007)
(305.77289953992766, 204.40729337676106)
(306.0956095859349, 204.76656403908495)
(306.3860486273414, 205.08990763517647)
(306.64744376460726, 205.38091687165883)
(306.88269938814653, 205.64282518449295)
(307.29442944933186, 205.87854266604364)
(307.66498650439866, 206.09068839943927)
(307.9984878539588, 206.28161955949534)
(308.2986390685629, 206.45345760354581)
(307.9687751617066, 206.50811184319124)
(307.671897645536, 206.55730065887212)
(307.40470788098236, 206.6015705929849)
(307.16423709288415, 206.6414135336864)
(307.44781338359576, 206.57727218031778)
(307.70303204523617, 206.519544962286)
(307.93272884071257, 206.4675904660574)
(308.1394559566413, 206.42083141945167)
(308.0255103609772, 206.3787482775065)
(307.92295932487946, 206.34087344975586)
(307.8306633923915, 206.3067861047803)
(307.74759705315233, 206.27610749430227)
(306.97283734783707, 206.04849674487204)
(306.2755536130534, 205.84364707038483)
(305.64799825174805, 205.65928236334634)
(305.08319842657323, 205.4933541270117)
(305.2748785839159, 205.44401871431054)
(305.4473907255243, 205.39961684287948)
(305.6026516529719, 205.35965515859152)
(305.7423864876747, 205.32368964273238)
(305.66814783890726, 205.29132067845913)
(305.60133305501654, 205.2621886106132)
(305.5411997495149, 205.23596974955188)
(305.48707977456337, 205.2123727745967)
(305.338371797107, 204.89113549713704)
(305.2045346173963, 204.60202194742334)
(305.0840811556567, 204.341819752681)
(304.975673040091, 204.1076377774129)
(304.8781057360819, 203.8968739996716)
(304.79029516247374, 203.70718659970444)
(305.0112656462264, 203.73646793973398)
(305.21013908160376, 203.7628211457606)
(305.3891251734434, 203.78653903118453)
(305.25021265609905, 203.8078851280661)
(305.12519139048914, 203.82709661525948)
(305.0126722514402, 203.84438695373353)
(304.9114050262962, 203.8599482583602)
(304.8202645236666, 203.87395343252416)
(304.7382380712999, 203.88655808927174)
(304.6644142641699, 203.89790228034457)
(304.39797283775295, 203.90811205231012)
(304.1581755539776, 203.9173008470791)
(303.94235799857984, 203.9255707623712)
(303.74812219872183, 203.93301368613407)
(303.67330997884966, 203.83971231752068)
(303.60597898096466, 203.75574108576862)
(303.5453810828682, 203.68016697719176)
(303.59084297458134, 203.71215027947258)
(303.63175867712323, 203.74093525152531)
(303.6685828094109, 203.76684172637277)
(303.7017245284698, 203.7901575537355)
(303.73155207562286, 203.81114179836194)
(303.7583968680606, 203.83002761852575)
(303.9825571812545, 203.94702485667318)
(304.18430146312903, 204.05232237100586)
(304.36587131681614, 204.14709013390527)
(304.52928418513454, 204.23238112051473)
(304.6763557666211, 204.30914300846325)
(304.70872018995897, 204.47822870761692)
(304.73784817096305, 204.63040583685523)
(304.76406335386673, 204.76736525316971)
(304.78765701848005, 204.89062872785274)
(304.80889131663207, 204.90156585506747)
(304.82800218496885, 204.91140926956072)
(304.84520196647196, 204.92026834260466)
(304.96068176982476, 204.9282415083442)
(305.0646135928423, 204.93541735750978)
(305.1581522335581, 204.9418756217588)
(305.2423370102023, 204.94768805958293)
(305.51810330918204, 204.95291925362463)
(305.76629297826383, 204.95762732826216)
(305.98966368043745, 204.96186459543594)
(306.1906973123937, 204.96567813589235)
(306.3716275811543, 205.1691103223031)
(306.5344648230389, 205.3521992900728)
(306.681018340735, 205.51697936106552)
(306.8129165066615, 205.66528142495898)
(306.9316248559954, 205.79875328246308)
(307.03846237039585, 205.71887795421677)
(307.13461613335625, 205.6469901587951)
(307.3211545200206, 205.58229114291558)
(307.48903906801854, 205.52406202862403)
(307.6401351612167, 205.47165582576162)
(307.77612164509503, 205.42449024318546)
(307.8985094805855, 205.3820412188669)
(308.00865853252697, 205.44383709698022)
(308.10779267927427, 205.4994533872822)
(308.19701341134686, 205.54950804855397)
(308.2773120702122, 205.59455724369857)
(308.34958086319097, 205.53510151932872)
(308.41462277687185, 205.48159136739585)
(308.47316049918464, 205.43343223065625)
(308.5258444492662, 205.39008900759063)
(308.57326000433955, 205.25108010683158)
(308.6159340039056, 205.12597209614842)
(308.65434060351504, 205.01337488653357)
(308.6889065431635, 204.91203739788023)
(308.62001588884715, 205.02083365809222)
(308.55801429996245, 205.11875029228298)
(308.50221286996623, 205.20687526305468)
(308.65199158296963, 205.3861877367492)
(308.7867924246727, 205.5475689630743)
(308.9081131822054, 205.69281206676686)
(309.01730186398487, 205.8235308600902)
(309.1155716775864, 205.94117777408115)
